LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,PAY_AMT1,default payment next month
20000,2,2,1,43,6459,1123,0
200000,2,1,1,45,632,337,0
440000,2,3,1,49,386288,14453,0
20000,2,3,1,43,20461,0,0
110000,2,1,1,35,107905,4000,0
130000,2,3,1,44,122264,3541,0
50000,2,2,1,33,40738,4200,0
290000,2,1,1,35,0,0,1
480000,2,2,1,38,4658,6000,0
310000,2,1,2,29,976,0,0
30000,2,2,1,30,24061,1800,1
500000,2,4,1,39,-397,2200,0
80000,2,2,2,31,51160,4500,0
100000,2,2,1,32,74136,3200,0
70000,2,3,1,37,74117,2589,0
210000,2,2,1,43,91152,3348,0
180000,2,3,1,43,780,0,0
50000,2,2,1,43,51229,2100,0
60000,2,1,2,34,39505,5000,0
50000,2,2,1,40,4860,8389,0
70000,2,3,1,38,59020,50,0
50000,2,2,2,36,81793,2682,0
350000,2,1,1,42,360,360,0
170000,2,2,1,45,156993,8000,0
180000,2,2,1,32,146549,7641,0
220000,2,1,2,30,213525,6439,0
80000,2,3,1,30,40654,2000,1
360000,2,2,1,33,30198,30000,0
500000,2,1,2,31,1779,644,0
410000,2,1,2,31,309531,11270,0
80000,2,1,1,32,4927,0,1
180000,2,1,2,33,118656,10000,1
280000,2,1,2,31,410,3977,0
20000,2,1,2,31,416,416,0
30000,2,2,2,31,29078,0,1
200000,2,1,1,31,1203,0,0
180000,2,1,2,32,10831,7201,1
140000,2,1,2,33,130104,4900,0
130000,2,2,2,29,86584,4100,0
20000,2,2,1,30,3366,0,0
120000,2,1,2,29,632,0,1
50000,2,2,2,30,35758,3000,0
310000,2,2,1,30,13768,4000,0
420000,2,1,2,30,46209,1543,0
60000,2,2,2,30,10809,3160,0
140000,2,1,1,30,0,0,0
80000,2,2,2,30,56761,3700,1
220000,2,2,1,31,79226,3900,0
360000,2,2,1,33,11596,1058,0
290000,2,1,2,29,10370,1400,0
260000,2,1,2,30,96549,0,0
170000,2,1,2,29,24717,3000,0
200000,2,1,2,34,0,0,1
140000,2,2,1,35,127794,4317,0
170000,2,2,2,39,161277,5856,0
220000,2,1,1,45,142389,6200,0
230000,2,1,1,44,756,0,1
360000,2,3,2,38,1638,3060,0
340000,2,1,1,36,242518,8849,0
360000,2,1,1,37,0,0,1
90000,2,3,2,42,91240,4895,0
130000,2,2,1,47,123896,0,1
80000,2,2,1,41,390,390,1
400000,2,1,1,41,104083,8,0
240000,2,2,2,43,225159,20000,0
10000,2,2,1,46,7660,1306,1
240000,2,1,1,41,3087,10839,0
130000,2,1,1,40,989,991,0
20000,2,3,1,44,20313,3030,0
80000,2,2,1,40,37123,2072,0
250000,2,2,1,39,210262,10073,0
30000,2,2,1,44,28864,2000,0
280000,2,2,1,42,255527,273844,0
290000,2,2,1,49,-236,0,0
500000,2,3,2,46,24239,15000,0
80000,2,2,1,40,63340,6,0
120000,2,2,1,47,97989,5100,0
80000,2,2,1,48,49526,1740,0
210000,2,2,2,41,227271,9000,0
100000,2,2,2,30,96604,0,1
210000,2,1,1,41,-28,0,0
500000,2,2,1,44,193136,6610,0
230000,2,1,1,39,63370,2305,0
110000,2,2,1,40,23303,1511,0
210000,2,1,1,46,112901,4910,0
320000,2,2,2,35,61687,3500,0
140000,2,2,2,37,143118,6400,0
40000,2,1,1,48,38549,2000,0
280000,2,1,1,35,47,99007,0
220000,2,1,1,47,210753,6426,0
250000,2,2,1,37,59023,45000,0
70000,2,1,2,34,36467,5000,0
70000,2,1,1,35,59795,2479,0
300000,2,1,1,47,514,2392,1
50000,2,3,1,40,117191,2325,0
70000,2,1,2,36,79640,3000,0
50000,2,3,1,35,49930,2300,0
250000,2,2,1,35,92966,1641,1
120000,2,2,1,34,119287,4400,0
70000,2,1,1,35,51143,3500,1
440000,2,1,1,40,416044,16500,0
280000,2,1,1,41,96590,5000,0
360000,2,1,1,42,174857,10000,0
150000,2,1,1,43,885,123,0
300000,2,3,2,44,0,0,1
20000,2,2,1,42,8395,0,0
380000,2,2,1,38,12538,1000,0
340000,2,2,1,44,240851,8297,0
210000,2,2,2,41,165425,8000,0
60000,2,2,1,41,56483,2203,1
130000,2,1,1,46,15393,1593,0
340000,2,1,1,43,15928,3000,0
170000,2,2,1,49,12769,3557,0
360000,2,2,1,43,9011,4045,0
60000,2,2,1,35,3167,2500,0
360000,2,1,1,37,5625,368,0
280000,2,2,1,41,9551,5000,0
240000,2,1,1,34,2799,855,0
120000,2,1,2,34,17067,0,0
90000,2,1,2,33,92725,8500,0
100000,2,1,1,34,101620,4000,0
410000,2,1,1,34,0,0,0
190000,2,1,1,43,191869,7305,0
220000,2,1,1,36,184765,9000,0
90000,2,2,2,44,15089,2500,1
120000,2,1,2,30,170263,5520,0
10000,2,3,2,50,600,0,1
500000,2,1,1,50,378981,20002,0
120000,2,2,1,51,4777,62462,0
120000,2,2,1,50,38261,23000,0
220000,2,1,1,51,2262,2276,1
240000,2,2,1,50,978,193,0
150000,2,1,2,36,0,990,0
500000,2,1,1,50,21794,12610,0
150000,2,1,1,50,6350,0,0
60000,2,2,1,49,58928,2500,0
30000,2,3,1,50,29468,1000,1
320000,2,2,1,53,319711,3000,0
470000,2,1,1,61,228,5241,0
440000,2,1,2,51,26106,8999,0
50000,2,2,1,51,44664,4110,0
220000,2,2,1,51,36022,3010,0
360000,2,1,1,54,0,0,0
90000,2,3,1,58,5563,0,0
50000,2,3,2,60,46554,5000,1
50000,2,2,1,56,50586,2000,0
290000,2,3,1,58,68445,0,0
350000,2,2,1,50,263390,10532,1
110000,2,3,1,52,23969,0,0
40000,2,2,1,53,4621,2150,1
50000,2,3,1,59,-639,0,1
110000,2,1,1,55,632,0,0
360000,2,3,1,70,1960,800,0
200000,2,3,2,63,632,0,1
140000,2,2,2,53,8068,1535,0
80000,2,2,2,61,0,0,1
260000,2,2,1,56,2338,0,0
340000,2,1,1,56,5610,5399,1
30000,2,2,1,58,11223,0,1
30000,2,3,1,54,22147,3000,0
440000,2,3,1,50,250825,10043,0
10000,2,3,1,52,2465,1200,0
230000,2,2,1,55,7302,2001,0
50000,2,3,1,61,2020,0,0
150000,2,2,3,54,138765,4772,0
330000,2,3,1,55,21333,5000,0
370000,2,3,2,50,48303,124174,0
130000,2,3,2,53,101156,3615,0
10000,2,3,1,51,2400,0,1
360000,2,2,1,54,277688,10450,0
20000,2,3,1,61,0,0,1
180000,2,3,2,52,173065,5902,0
80000,2,3,1,62,36088,2100,0
50000,2,2,1,55,41696,1674,1
150000,2,1,2,64,157231,3,0
30000,2,3,1,56,25158,0,0
50000,2,3,1,52,5976,2000,0
20000,2,2,3,56,17977,3000,0
130000,2,3,2,55,116336,10063,0
320000,2,3,2,53,188373,276698,0
300000,2,3,1,62,0,0,0
330000,2,1,1,53,304922,14000,0
50000,2,2,2,53,51320,1952,0
70000,2,3,2,60,10083,1184,0
70000,2,3,3,58,70012,2418,0
100000,2,3,1,58,96821,3589,0
110000,2,2,1,54,95090,3400,1
100000,2,2,1,58,86654,3500,1
160000,2,3,1,53,0,0,0
70000,2,3,2,55,4664,1100,0
60000,2,2,1,59,54506,4000,0
80000,2,2,1,61,74156,3000,0
100000,2,3,1,60,2178,7300,0
230000,2,1,1,66,0,0,1
60000,2,3,3,64,15463,1410,0
160000,2,2,1,58,1443,1443,0
30000,2,2,1,55,13532,1647,1
310000,2,1,1,62,327289,12500,0
60000,1,2,1,46,57487,2706,0
50000,1,2,1,64,28433,0,0
140000,1,3,1,58,98985,4520,0
20000,1,2,2,27,780,0,0
10000,1,2,2,38,-58,0,0
80000,1,2,2,29,10278,1085,0
50000,1,3,2,24,40751,1627,0
160000,2,2,1,51,65312,4000,1
500000,2,1,2,51,0,0,0
470000,2,2,1,54,358581,0,0
210000,2,1,1,54,1494,6555,0
50000,1,3,2,23,1789,2500,1
30000,1,1,2,24,29015,1400,1
50000,1,1,2,23,18666,2000,0
80000,1,1,2,24,77225,3649,0
30000,1,2,1,23,27172,1800,1
80000,1,5,2,24,52991,2121,0
150000,1,1,2,28,5797,436,0
170000,1,2,2,27,169106,5000,0
220000,1,2,2,30,15872,20066,0
30000,1,2,2,35,18915,2000,1
100000,1,2,2,23,291,291,0
10000,1,2,2,24,1050,0,1
140000,1,2,2,24,6312,0,1
50000,1,2,2,24,25932,1800,0
20000,1,2,2,22,8785,1142,0
10000,1,2,2,22,6829,0,1
50000,1,2,2,24,49989,1800,0
10000,1,3,2,22,0,7492,0
30000,1,2,2,23,30620,2000,0
50000,1,2,2,23,49283,1781,0
100000,1,2,2,24,87478,3500,1
20000,1,3,2,24,18661,1400,0
20000,1,2,2,25,17584,3000,0
100000,1,2,2,25,49199,1000,0
50000,1,2,2,25,15491,1000,1
100000,1,1,2,24,33921,1563,0
30000,1,3,2,25,23421,1500,1
50000,1,2,1,25,42238,1807,1
50000,1,2,2,25,-1587,0,1
50000,1,1,2,25,60200,2000,0
50000,1,5,2,23,42407,7275,0
50000,1,1,2,25,48848,1845,0
50000,1,2,2,25,50547,1900,0
380000,1,2,2,26,64900,2600,0
50000,1,1,2,24,5524,1500,1
30000,1,2,2,24,31529,0,0
150000,1,2,1,25,890,0,0
180000,1,2,2,25,12891,1600,0
80000,1,3,2,26,79558,3694,1
110000,1,2,2,24,98428,5500,1
30000,1,3,2,25,23075,2000,0
110000,1,2,2,25,23459,4000,1
280000,1,2,2,26,51951,25486,0
10000,1,2,2,23,5583,5000,1
10000,1,2,2,23,1473,1863,0
20000,1,2,2,24,16239,600,0
170000,1,2,2,26,85914,10050,0
20000,1,3,2,26,21667,0,1
130000,1,2,2,22,120479,5601,0
200000,1,1,2,26,196979,7800,1
250000,1,2,2,26,115497,3835,0
80000,1,2,2,27,48329,5004,0
180000,1,1,2,27,3210,12000,0
120000,1,2,2,28,70124,3000,0
20000,1,2,2,26,16167,0,0
150000,1,1,2,26,26443,2000,0
190000,1,2,2,26,2204,1800,0
210000,1,1,2,27,42585,8000,0
180000,1,2,2,27,147310,7503,0
50000,1,2,2,28,48431,1700,0
140000,1,1,2,25,92465,3500,0
80000,1,2,2,26,2970,0,0
80000,1,2,2,27,81752,3069,1
80000,1,2,2,25,76915,3149,0
20000,1,2,2,28,8723,2000,0
10000,1,2,1,26,2400,0,1
30000,1,2,2,26,14773,0,1
240000,1,1,2,27,19365,5534,0
50000,1,2,2,28,-727,53860,0
90000,1,2,2,26,481,1000,1
60000,1,1,2,28,40784,2001,0
100000,1,2,2,28,9125,2000,1
120000,1,1,2,28,4660,6074,0
10000,1,2,1,28,1474,1196,0
70000,1,2,2,28,26357,1600,1
60000,1,1,2,28,26129,5000,0
130000,1,1,2,29,120000,0,0
30000,1,3,1,30,2400,0,1
360000,1,1,2,30,2020,28057,0
80000,1,2,2,30,31299,20000,0
20000,1,2,2,27,15993,1600,0
50000,1,2,2,28,8608,2000,0
80000,1,3,2,27,0,0,1
150000,1,1,1,27,390,0,0
60000,1,2,2,27,26437,1701,0
220000,1,2,2,28,59247,6000,0
10000,1,3,2,23,5807,1270,0
50000,1,2,2,26,49586,2268,0
50000,1,1,2,26,48924,2200,0
220000,1,1,2,28,22399,3000,0
450000,1,1,2,29,1261,1261,0
240000,1,2,1,33,172618,6765,0
500000,1,2,2,29,39345,2014,0
170000,1,1,2,28,56061,2051,0
100000,1,2,2,29,43531,2600,1
60000,1,1,2,29,816,2440,0
200000,1,1,2,30,6589,3449,0
200000,1,2,2,27,189605,14635,1
20000,1,1,2,28,3202,2000,0
40000,1,2,2,27,41520,0,1
110000,1,1,2,27,87487,5000,0
10000,1,2,1,27,10128,1151,0
100000,1,2,2,28,32480,1600,0
50000,1,2,2,28,52753,0,0
30000,1,3,2,28,11064,1159,0
30000,1,2,2,28,0,0,0
50000,1,2,1,29,400,0,0
20000,1,3,2,29,5957,0,1
50000,1,2,2,30,26666,2000,0
60000,1,2,2,28,61743,2800,1
50000,1,2,2,32,1473,5486,1
130000,1,3,1,34,69388,3000,1
20000,1,2,2,25,14193,2850,1
100000,1,2,2,28,58566,5100,1
20000,1,2,1,38,8337,3000,1
150000,1,3,2,44,151009,6913,0
70000,1,1,2,33,62615,2870,0
250000,1,1,1,40,7351,3039,0
50000,1,3,1,32,38023,2500,1
90000,1,2,1,34,86371,3073,1
90000,1,2,2,32,73814,3700,0
120000,1,1,2,33,87310,4300,1
240000,1,2,2,25,24640,1700,0
50000,1,2,2,25,43785,1795,1
100000,1,2,1,29,81839,3200,1
390000,1,3,1,49,282849,12000,0
50000,1,3,1,36,47097,1796,1
40000,1,2,1,44,24262,3100,1
190000,1,2,1,38,194670,9000,0
10000,1,2,1,40,1050,0,1
10000,1,2,1,44,6696,2668,0
180000,1,1,2,30,4027,2130,0
230000,1,2,2,31,170041,9800,0
20000,1,2,2,31,12214,2000,0
230000,1,2,2,32,253935,10183,1
200000,1,1,2,32,190530,9000,0
470000,1,1,2,34,57566,5344,0
150000,1,1,3,45,108434,3000,0
70000,1,3,1,37,71742,2721,0
50000,1,2,2,37,49473,2314,0
80000,1,1,2,35,75734,20000,0
330000,1,1,1,40,309055,12500,0
140000,1,2,2,33,133336,5000,0
70000,1,2,2,44,43314,2025,1
280000,1,2,2,32,35038,2000,0
150000,1,3,2,30,80220,3095,0
80000,1,2,1,35,79875,4000,0
120000,1,1,1,42,7722,2000,1
50000,1,2,1,45,14488,1558,0
230000,1,2,1,43,3472,1061,0
160000,1,2,2,36,0,0,0
50000,1,3,2,37,28951,1765,0
100000,1,3,1,49,82214,2659,0
200000,1,2,1,43,94529,0,1
170000,1,2,1,36,158954,7,0
50000,1,2,1,43,25387,1374,0
200000,1,3,1,46,0,0,0
200000,1,2,1,39,1543,1109,0
50000,1,3,2,41,43383,1992,0
50000,1,3,2,45,35962,1857,0
300000,1,2,1,39,29997,598,0
130000,1,2,2,32,21395,10000,0
80000,1,1,2,33,67206,0,1
120000,1,1,2,34,32773,1509,0
140000,1,1,2,32,130134,5000,1
220000,1,1,2,48,113061,5600,0
70000,1,2,2,32,71336,3609,1
20000,1,3,2,45,18416,1303,0
200000,1,1,1,49,0,492,0
20000,1,2,1,31,6313,500,1
510000,1,1,2,32,63573,2900,0
450000,1,1,2,34,42713,0,0
50000,1,2,1,34,45459,2000,0
120000,1,2,3,48,61673,2345,0
50000,1,3,1,45,0,0,1
280000,1,2,2,31,4821,1017,0
30000,1,1,2,33,22303,0,1
20000,1,2,1,35,5659,0,0
80000,1,2,1,42,78216,2115,0
120000,1,2,1,45,52574,2000,0
370000,1,2,1,38,189567,8000,0
50000,1,2,2,45,30359,2000,0
20000,1,3,2,39,30892,5000,0
160000,1,2,1,36,59675,3000,0
170000,1,3,2,44,167077,12275,0
100000,1,2,2,36,2069,1500,0
210000,1,1,1,42,2827,3527,0
100000,1,3,2,32,54483,2460,0
230000,1,1,1,33,213859,9285,1
240000,1,1,1,38,6333,0,0
240000,1,3,2,36,135053,10000,0
50000,1,2,3,48,42850,1000,1
80000,1,2,1,46,79707,3542,0
50000,1,3,2,41,94962,4200,0
50000,1,2,1,36,43900,2268,0
440000,1,1,2,37,186061,50000,0
220000,1,3,2,42,26595,9000,0
70000,1,1,2,30,16163,1000,0
240000,1,1,2,32,3162,3162,0
360000,1,3,2,42,52460,3000,0
360000,1,1,2,32,8971,2303,0
80000,1,1,2,33,251594,13000,0
30000,1,2,2,36,13208,1000,1
160000,1,2,2,37,99793,4300,1
150000,1,2,2,39,155896,5500,1
100000,1,2,2,30,55776,3000,0
70000,1,2,2,33,26181,12000,0
300000,1,2,2,35,242168,40006,0
90000,1,2,1,39,26493,4000,1
800000,1,1,2,46,6229,4644,0
360000,1,2,2,40,36560,11028,0
90000,1,2,1,41,86699,0,1
300000,1,3,2,43,303747,11500,1
30000,1,3,1,46,19523,0,1
50000,1,2,2,37,48566,2088,0
110000,1,2,1,30,54404,4000,1
80000,1,1,2,37,155342,6000,0
140000,1,2,1,31,134039,13650,0
50000,1,2,1,44,48659,1345,0
20000,1,3,2,40,13195,1238,0
50000,1,3,2,46,48060,2326,0
50000,1,1,2,34,0,0,0
130000,1,2,1,48,120326,5000,1
90000,1,2,1,45,46608,4500,0
30000,1,3,1,44,2180,0,0
50000,1,2,1,49,33346,2000,1
170000,1,1,1,39,0,0,0
290000,1,1,2,31,45021,2700,1
20000,1,3,1,47,16013,1419,0
180000,1,1,2,38,114091,12100,1
360000,1,1,1,35,396,396,0
20000,1,3,2,31,7222,10009,0
140000,1,2,2,33,279184,7000,0
90000,1,2,1,34,53105,2525,0
120000,1,2,1,40,35671,2000,0
160000,1,1,1,31,24465,7751,0
280000,1,2,1,32,204057,0,1
500000,1,1,1,46,991,4082,0
100000,1,2,2,38,106989,3910,1
160000,1,3,2,31,108963,4500,0
20000,1,2,1,42,14124,1249,0
400000,1,1,2,39,49354,2500,0
30000,1,2,1,45,28854,2372,0
50000,1,3,1,47,2840,1000,0
70000,1,2,2,40,79237,0,0
110000,1,2,1,42,45461,0,0
50000,1,2,2,44,50677,4000,0
170000,1,2,1,40,4599,3409,0
30000,1,1,1,33,28700,1800,0
50000,1,3,1,29,9527,2000,0
50000,1,2,2,30,780,0,1
90000,1,3,1,44,0,0,1
110000,1,2,1,40,31042,3454,0
240000,1,2,2,46,47379,3000,0
360000,1,3,1,42,0,4435,0
290000,1,2,2,45,212643,6755,0
180000,1,1,1,39,5086,5668,0
180000,1,2,1,43,158843,6029,0
50000,1,2,2,43,47669,2000,0
500000,1,1,2,47,21376,20473,0
50000,1,2,1,35,5219,2500,1
50000,1,3,1,37,54078,0,0
400000,1,1,2,32,525,1610,0
240000,1,2,1,34,225709,8544,0
150000,1,2,1,31,64276,3500,0
50000,1,3,2,31,15208,0,1
150000,1,1,1,34,0,347,0
50000,1,3,1,41,2602,10000,1
360000,1,1,2,40,3457,2020,0
100000,1,1,1,38,72437,4000,1
30000,1,2,2,44,44072,0,0
260000,1,1,2,36,16751,10000,0
140000,1,2,1,29,140933,5503,0
30000,1,3,1,48,1261,1261,0
60000,1,2,2,36,48547,2000,1
10000,1,2,2,29,8393,1000,0
110000,1,3,2,34,86345,4504,1
40000,1,1,2,34,38849,3600,1
50000,1,3,1,47,49386,1818,1
50000,1,2,2,40,44310,3003,0
350000,1,2,2,32,227873,10156,1
450000,1,1,2,34,260733,20255,0
50000,1,2,2,42,49495,3000,0
170000,1,3,1,39,54397,2009,0
100000,1,2,1,41,96310,0,0
140000,1,1,1,36,39598,2200,0
250000,1,1,2,29,0,5023,0
130000,1,1,2,29,0,0,0
130000,1,2,2,33,1183,2000,0
360000,1,3,1,36,222,1256,1
270000,1,2,1,39,18232,14341,0
140000,1,2,1,40,139934,6500,0
150000,1,2,2,32,151594,4523,0
200000,1,1,2,33,1431,1491,0
280000,1,1,1,34,188698,6337,0
80000,1,3,2,35,88027,3264,1
240000,1,3,2,40,245311,8491,0
20000,1,1,2,42,1050,0,1
300000,1,1,1,38,113807,4511,0
250000,1,1,2,41,173,0,1
50000,1,1,2,49,48135,1314,1
50000,1,3,1,41,5620,42100,0
30000,1,2,2,39,25999,0,1
240000,1,1,1,38,2500,0,1
200000,1,2,1,40,154090,21000,1
50000,1,1,2,39,57436,2055,0
210000,1,1,2,38,280,0,0
280000,1,1,1,42,0,0,0
200000,1,3,2,33,223147,8376,0
300000,1,2,1,41,163033,5505,0
420000,1,1,2,36,9464,40146,0
350000,1,1,2,34,259524,8432,0
120000,1,3,1,43,41439,2000,1
110000,1,2,1,48,65070,5500,1
20000,1,1,2,31,0,150,0
100000,1,1,2,32,81210,3019,0
240000,1,1,1,36,0,0,1
130000,1,5,2,37,22335,1617,0
170000,1,1,2,48,6203,5079,0
60000,1,2,1,42,4136,2300,1
200000,1,3,1,42,151392,7000,0
210000,1,2,1,48,186004,8100,0
100000,1,2,2,35,95271,3558,0
380000,1,1,1,37,83852,13014,0
240000,1,1,2,38,6865,2000,0
150000,1,2,2,33,53224,5000,0
60000,1,2,2,35,34604,1900,0
350000,1,2,1,37,219376,7669,0
300000,1,1,1,33,250,1280,0
160000,1,3,1,42,75847,30000,0
130000,1,1,2,37,91390,5000,0
50000,1,3,2,38,4269,1288,0
270000,1,2,1,40,42598,3036,1
90000,1,1,2,36,87678,3573,0
240000,1,1,1,37,4081,7644,0
450000,1,1,1,45,201015,10000,0
280000,1,1,2,36,10831,4216,1
270000,1,1,1,38,0,0,0
10000,1,3,2,46,1050,0,1
50000,1,1,3,37,45553,6324,0
100000,1,1,1,33,34139,5000,0
190000,1,1,2,32,183594,15000,1
240000,1,1,2,33,85603,2500,0
220000,1,1,1,33,171182,7000,0
500000,1,1,1,42,47556,2016,0
300000,1,1,2,32,8077,2800,1
500000,1,1,2,30,3317,11393,0
200000,1,1,2,30,8985,805,0
260000,1,2,2,31,3113,1300,0
160000,1,3,2,31,50901,4000,0
340000,1,1,2,31,85292,17241,0
500000,1,1,2,32,65736,2425,0
310000,1,1,1,32,310392,56,0
360000,1,2,1,30,1431,3933,0
110000,1,1,1,36,36152,2000,1
390000,1,1,1,36,8040,7857,0
140000,1,1,2,31,4900,393,0
30000,1,3,2,32,27995,1456,0
200000,1,1,2,33,-168,1000,0
110000,1,1,2,40,101781,3700,0
20000,1,1,1,35,20547,1250,1
210000,1,2,1,41,85639,4200,1
380000,1,2,1,42,2588,39529,0
70000,1,1,1,42,25317,2000,0
20000,1,2,2,32,14549,1306,0
260000,1,1,2,32,2112,733,0
200000,1,1,1,46,53643,1765,0
190000,1,2,2,36,154456,6176,1
50000,1,2,2,42,47282,2500,0
20000,1,2,2,35,17042,1500,0
400000,1,1,1,49,749,1530,0
280000,1,2,1,49,236168,11000,0
60000,1,3,1,38,33044,0,1
250000,1,1,1,47,0,0,0
400000,1,1,2,41,11461,5877,0
180000,1,2,1,46,97660,6000,0
50000,1,2,1,45,51132,2800,0
220000,1,2,2,39,103159,5000,0
50000,1,2,1,35,3056,0,0
20000,1,3,2,61,1930,0,0
100000,1,2,1,44,11509,1270,0
500000,1,1,1,44,48533,2200,0
120000,1,2,2,38,500,0,0
360000,1,1,1,37,-40,8187,0
440000,1,2,1,48,23424,3000,0
240000,1,2,2,30,13989,7976,0
200000,1,1,1,45,3659,1718,0
50000,1,2,1,46,4270,1600,0
260000,1,2,1,44,802,4541,1
300000,1,2,1,35,142378,8000,1
130000,1,2,1,37,923,1632,0
50000,1,2,2,48,4975,2000,1
20000,1,3,2,36,18786,1615,0
20000,1,1,1,36,16736,1700,0
50000,1,3,1,45,43469,2015,0
70000,1,2,2,39,33521,3350,1
70000,1,2,1,45,68722,3100,0
450000,1,3,2,38,322402,15000,0
70000,1,2,1,40,5481,1113,0
120000,1,2,2,45,123772,6000,0
80000,1,2,2,33,32394,23185,0
20000,1,2,2,40,8545,1923,1
230000,1,2,1,42,26644,1440,0
480000,1,1,2,49,449336,17124,0
490000,1,1,1,42,283484,10000,0
310000,1,2,1,42,286506,9297,0
100000,1,1,2,33,68073,5000,0
260000,1,1,2,39,248880,10611,0
360000,1,1,1,43,-985,10000,0
500000,1,1,2,48,-471,0,0
160000,1,1,2,34,0,150,0
360000,1,3,2,34,304883,15000,0
320000,1,2,1,36,154188,5000,0
210000,1,2,1,42,0,1145,0
140000,1,1,1,41,44635,2000,0
20000,1,2,2,39,13231,1300,1
300000,1,1,3,50,301731,60000,1
130000,1,2,1,50,122079,7700,0
200000,1,3,1,50,119657,11754,0
120000,1,2,2,51,137965,0,1
50000,1,2,3,52,49854,2500,0
180000,1,1,1,51,40310,2000,0
230000,1,1,1,53,0,0,1
10000,1,3,1,50,4674,2000,0
20000,1,2,1,49,13380,400,1
200000,1,2,2,48,111664,4080,0
360000,1,2,1,49,3295,0,0
210000,1,2,1,53,170760,7700,0
80000,1,2,1,53,6469,2600,1
60000,1,2,2,51,27293,1450,0
100000,1,3,1,56,51021,4388,0
20000,1,3,1,62,17072,0,0
50000,1,2,1,54,35068,0,1
300000,1,3,1,56,110350,4052,0
140000,1,3,1,50,143090,5411,0
120000,1,3,1,59,68646,2144,0
400000,1,3,1,57,17253,160002,0
50000,1,3,2,58,7831,1123,0
90000,1,1,1,56,58438,2572,0
60000,1,2,1,57,59617,3099,0
260000,1,1,1,51,62635,6000,0
80000,1,3,1,52,27308,3000,0
160000,1,2,1,55,-64,0,0
10000,1,3,2,51,7282,1311,0
190000,1,2,1,50,19871,0,1
160000,1,1,1,51,131124,5000,0
20000,1,3,2,49,16066,0,0
300000,1,3,1,57,0,176,0
440000,1,1,1,79,429309,15715,0
50000,1,3,1,54,48679,0,0
350000,1,1,1,50,348938,11000,0
60000,1,3,1,50,59703,2047,0
50000,1,2,1,47,10492,1600,1
30000,1,2,2,52,30119,0,1
150000,1,1,2,52,227634,18000,0
100000,1,1,1,60,4814,3591,1
350000,1,1,1,55,3297,11637,0
80000,1,2,1,52,75113,3500,0
80000,1,3,1,55,80037,63000,0
10000,1,3,1,54,7936,0,1
210000,1,2,1,66,780,0,1
500000,1,1,1,62,0,0,0
20000,1,2,1,61,18618,0,1
330000,1,1,2,54,3027,2386,0
250000,1,1,1,58,1635,1025,0
420000,1,1,1,54,1003,1632,0
90000,1,2,1,53,24782,3000,1
180000,1,3,2,52,77408,3293,0
50000,1,3,1,51,47877,2516,0
200000,1,2,1,53,0,2920,1
100000,1,1,1,63,61228,2810,0
150000,1,1,1,55,0,780,0
360000,1,1,1,62,5875,7289,0
50000,1,2,2,57,51867,2200,0
30000,1,2,3,58,23496,0,0
330000,1,3,1,56,360,1499,0
70000,1,2,3,47,27847,2000,1
420000,1,1,1,51,57815,1000,0
130000,1,1,1,51,124108,4530,0
200000,1,2,1,55,184505,8000,0
180000,1,3,1,58,36086,2000,1
170000,1,2,1,59,44619,1800,1
190000,1,1,1,54,187295,7000,0
200000,1,1,1,54,7111,10,0
30000,1,3,1,54,13693,1600,1
460000,1,2,1,55,5352,3000,0
190000,1,1,1,54,205824,7154,0
10000,1,2,2,54,3697,1561,0
90000,1,2,1,57,10635,3007,0
440000,1,1,1,54,8517,0,0
480000,1,2,1,58,470310,16898,0
360000,1,3,1,56,22000,7772,0
500000,1,1,1,69,1149,205,0
30000,2,3,1,28,23176,2867,0
80000,2,3,1,33,780,0,1
200000,1,2,1,66,389,779,1
350000,1,1,1,57,1910,0,0
150000,1,2,1,55,1540,780,0
360000,1,3,2,54,0,0,1
20000,2,3,1,31,15903,0,1
310000,2,2,1,47,290211,10989,0
200000,2,1,2,31,3028,1473,0
210000,2,3,1,40,160292,3720,0
30000,2,3,1,47,15979,2000,0
110000,2,1,2,31,0,0,0
50000,2,3,2,27,13979,1261,0
50000,2,1,2,26,4197,1000,1
50000,2,2,1,33,32752,2000,0
20000,2,1,2,23,16931,1300,0
230000,2,3,0,30,291,763,0
80000,2,2,2,32,16007,5000,0
150000,2,2,1,53,2337,5336,0
240000,2,2,1,28,1444,2553,0
450000,2,1,1,36,3961,2495,0
180000,2,2,2,24,316,316,1
30000,2,2,2,22,24426,1712,0
50000,2,2,1,22,48560,2000,1
20000,2,2,1,31,17727,1700,0
150000,2,2,2,25,-19,0,0
20000,2,2,1,29,5586,1268,1
40000,2,2,1,25,40633,1950,1
180000,2,2,1,30,1591,150,0
80000,2,2,2,29,78626,3400,0
50000,2,2,2,24,45397,3015,0
480000,2,1,2,32,3655,38024,0
20000,2,1,2,23,19422,1300,0
150000,2,1,2,24,1495,2060,0
20000,2,2,2,22,15847,1300,0
360000,2,1,2,29,0,0,0
200000,2,1,2,33,8819,8656,1
20000,2,1,2,28,4647,5057,0
50000,2,2,2,23,18085,7000,0
70000,2,2,2,23,64882,2782,1
120000,2,2,2,23,116314,6019,0
50000,2,3,1,46,13406,2000,0
310000,2,1,1,36,157173,6000,0
60000,2,2,2,24,54216,2000,0
20000,2,1,2,22,23050,1336,0
